year,source_period,geography,state,geoid,state_fips,county_fips,source_family,dataset,table_id,table_title,variable_id,source_label,estimate,margin_of_error,estimate_annotation,moe_annotation,unit,universe,source_url,verification_status,notes
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_032E,Estimate!!Foreign born; Born in South Central Asia!!Foreign-born population!!HOUSEHOLD TYPE!!In married-couple family,86.3,2.2,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_033E,Estimate!!Foreign born; Born in South Central Asia!!Foreign-born population!!HOUSEHOLD TYPE!!In other households,13.1,2.2,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_034E,Estimate!!Foreign born; Born in South Central Asia!!Foreign-born population!!Average  household size,3.18,0.11,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_035E,Estimate!!Foreign born; Born in South Central Asia!!Foreign-born population!!Average family size,3.43,0.1,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_036E,Estimate!!Foreign born; Born in South Central Asia!!MARITAL STATUS!!Population 15  years and over,25618,1643,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_037E,Estimate!!Foreign born; Born in South Central Asia!!MARITAL STATUS!!Population 15  years and over!!Never married,10.7,1.5,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_038E,"Estimate!!Foreign born; Born in South Central Asia!!MARITAL STATUS!!Population 15  years and over!!Now married, except separated",83.9,1.7,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_039E,Estimate!!Foreign born; Born in South Central Asia!!MARITAL STATUS!!Population 15  years and over!!Divorced or separated,2.5,0.7,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_040E,Estimate!!Foreign born; Born in South Central Asia!!MARITAL STATUS!!Population 15  years and over!!Widowed,2.9,0.8,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_041E,Estimate!!Foreign born; Born in South Central Asia!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,2330,365,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_042E,"Estimate!!Foreign born; Born in South Central Asia!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",5.4,3.9,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_043E,Estimate!!Foreign born; Born in South Central Asia!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8),25.5,7.0,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_044E,Estimate!!Foreign born; Born in South Central Asia!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),19.2,6.3,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_045E,Estimate!!Foreign born; Born in South Central Asia!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,49.9,9.8,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_046E,Estimate!!Foreign born; Born in South Central Asia!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,24263,1557,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,S0505,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA,S0505_C04_047E,Estimate!!Foreign born; Born in South Central Asia!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,5.0,1.0,,,varies,Varies by characteristic; see exact Census source label,https://api.census.gov/data/2020/acs/acs5/subject/groups/S0505.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate. Subject-table unit and denominator vary by characteristic; preserve the exact Census label.
